35.536000,__
35.577000,__
35.994000,__
35.827000,__
35.661000,__
35.702000,__
35.744000,__
35.786000,__
35.869000,__
35.911000,__
35.953000,__
36.245000,__
36.119000,__
36.036000,__
36.078000,__
36.161000,__
36.203000,__
36.411000,__
36.328000,__
36.286000,__
36.370000,__
36.620000,__
36.537000,__
36.453000,__
36.495000,__
36.578000,__
36.870000,__
36.745000,__
36.662000,__
36.703000,__
36.787000,__
36.828000,__
37.037000,__
36.954000,__
36.912000,__
36.995000,__
37.246000,__
37.162000,__
37.079000,__
37.120000,__
37.204000,__
37.579000,__
37.412000,__
37.287000,__
37.329000,__
37.371000,__
37.454000,__
37.496000,__
37.538000,__
37.871000,__
37.746000,__
37.621000,__
37.663000,__
37.704000,__
37.788000,__
37.829000,__
38.080000,__
37.996000,__
37.913000,__
37.955000,__
38.038000,__
38.330000,__
38.205000,__
38.121000,__
38.163000,__
38.247000,__
38.288000,__
38.664000,__
38.497000,__
38.372000,__
38.413000,__
38.455000,__
38.539000,__
38.580000,__
38.622000,__
38.872000,__
38.789000,__
38.705000,__
38.747000,__
38.830000,__
39.039000,__
38.956000,__
38.914000,__
38.997000,__
39.248000,__
39.164000,__
39.081000,__
39.122000,__
39.206000,__
39.414000,__
39.331000,__
39.289000,__
39.373000,__
39.540000,__
39.498000,__
39.456000,__
39.665000,__
39.623000,__
39.581000,__
39.790000,__
39.748000,__
39.706000,__
39.873000,__
39.831000,__
39.957000,__
39.915000,__
39.998000,__
40.082000,__
40.040000,__
40.165000,__
40.123000,__
40.207000,__
40.249000,__
40.290000,__
40.332000,__
40.374000,__
40.415000,__
40.499000,__
40.457000,__
40.541000,__
40.582000,__
40.666000,__
40.624000,__
40.707000,__
40.791000,__
40.749000,__
40.916000,__
40.874000,__
40.832000,__
41.166000,__
41.041000,__
40.958000,__
40.999000,__
41.083000,__
41.124000,__
41.416000,__
41.291000,__
41.208000,__
41.250000,__
41.333000,__
41.375000,__
41.667000,__
41.542000,__
41.458000,__
41.500000,__
41.583000,__
41.625000,__
41.959000,__
41.833000,__
41.708000,__
41.750000,__
41.792000,__
41.875000,__
41.917000,__
42.292000,__
42.125000,__
42.000000,__
42.042000,__
42.084000,__
42.167000,__
42.209000,__
42.251000,__
42.584000,__
42.459000,__
42.334000,__
42.376000,__
42.417000,__
42.501000,__
42.543000,__
42.668000,__
42.626000,__
42.793000,__
42.751000,__
42.709000,__
42.834000,__
42.876000,__
43.043000,__
42.960000,__
42.918000,__
43.001000,__
43.168000,__
43.126000,__
43.085000,__
43.210000,__
43.293000,__
43.252000,__
43.377000,__
43.335000,__
43.460000,__
43.418000,__
43.627000,__
43.544000,__
43.502000,__
43.585000,__
43.794000,__
43.710000,__
43.669000,__
43.752000,__
44.044000,__
43.919000,__
43.835000,__
43.877000,__
43.961000,__
44.002000,__
44.294000,__
44.169000,__
44.086000,__
44.127000,__
44.211000,__
44.253000,__
44.545000,__
44.419000,__
44.336000,__
44.378000,__
44.461000,__
44.503000,__
44.795000,__
44.670000,__
44.586000,__
44.628000,__
44.711000,__
44.753000,__
45.045000,__
44.920000,__
44.836000,__
44.878000,__
44.962000,__
45.003000,__
45.295000,__
45.170000,__
45.087000,__
45.128000,__
45.212000,__
45.254000,__
45.546000,__
45.420000,__
45.337000,__
45.379000,__
45.462000,__
45.504000,__
45.796000,__
45.671000,__
45.587000,__
45.629000,__
45.712000,__
45.754000,__
46.046000,__
45.921000,__
45.837000,__
45.879000,__
45.963000,__
46.004000,__
46.296000,__
46.171000,__
46.088000,__
46.129000,__
46.213000,__
46.255000,__
46.547000,__
46.421000,__
46.338000,__
46.380000,__
46.463000,__
46.505000,__
46.797000,__
46.672000,__
46.588000,__
46.630000,__
46.713000,__
46.755000,__
47.047000,__
46.922000,__
46.838000,__
46.880000,__
46.964000,__
47.005000,__
47.297000,__
47.172000,__
47.089000,__
47.130000,__
47.214000,__
47.256000,__
47.548000,__
47.422000,__
47.339000,__
47.381000,__
47.464000,__
47.506000,__
47.798000,__
47.673000,__
47.589000,__
47.631000,__
47.714000,__
47.756000,__
48.048000,__
47.923000,__
47.839000,__
47.881000,__
47.965000,__
48.006000,__
48.298000,__
48.173000,__
48.090000,__
48.131000,__
48.215000,__
48.257000,__
48.549000,__
48.423000,__
48.340000,__
48.382000,__
48.465000,__
48.507000,__
48.799000,__
48.674000,__
48.590000,__
48.632000,__
48.715000,__
48.757000,__
49.049000,__
48.924000,__
48.840000,__
48.882000,__
48.966000,__
49.007000,__
49.299000,__
49.174000,__
49.091000,__
49.132000,__
49.216000,__
49.258000,__
49.550000,__
49.424000,__
49.341000,__
49.383000,__
49.466000,__
49.508000,__
49.800000,__
49.675000,__
49.591000,__
49.633000,__
49.716000,__
49.758000,__
50.050000,__
49.925000,__
49.841000,__
49.883000,__
49.967000,__
50.008000,__
50.300000,__
50.175000,__
50.092000,__
50.133000,__
50.217000,__
50.259000,__
50.509000,__
50.425000,__
50.342000,__
50.384000,__
50.467000,__
50.676000,__
50.592000,__
50.551000,__
50.634000,__
50.926000,__
50.801000,__
50.717000,__
50.759000,__
50.842000,__
50.884000,__
51.176000,__
51.051000,__
50.968000,__
51.009000,__
51.093000,__
51.134000,__
51.426000,__
51.301000,__
51.218000,__
51.260000,__
51.343000,__
51.385000,__
51.677000,__
51.552000,__
51.468000,__
51.510000,__
51.593000,__
51.635000,__
51.927000,__
51.802000,__
51.718000,__
51.760000,__
51.843000,__
51.885000,__
52.177000,__
52.052000,__
51.969000,__
52.010000,__
52.094000,__
52.135000,__
52.302000,__
52.261000,__
52.219000,__
52.553000,__
52.427000,__
52.344000,__
52.386000,__
52.469000,__
52.511000,__
52.803000,__
52.678000,__
52.594000,__
52.636000,__
52.719000,__
52.761000,__
53.053000,__
52.928000,__
52.844000,__
52.886000,__
52.970000,__
53.011000,__
53.262000,__
53.178000,__
53.095000,__
53.136000,__
53.220000,__
53.428000,__
53.345000,__
53.303000,__
53.387000,__
53.637000,__
53.554000,__
53.470000,__
53.512000,__
53.595000,__
53.804000,__
53.720000,__
53.679000,__
53.762000,__
54.012000,__
53.929000,__
53.845000,__
53.887000,__
53.971000,__
54.179000,__
54.096000,__
54.054000,__
54.137000,__
54.429000,__
54.304000,__
54.221000,__
54.263000,__
54.346000,__
54.388000,__
54.680000,__
54.555000,__
54.471000,__
54.513000,__
54.596000,__
54.638000,__
54.930000,__
54.805000,__
54.721000,__
54.763000,__
54.846000,__
54.888000,__
55.305000,__
55.138000,__
54.972000,__
55.013000,__
55.055000,__
55.097000,__
55.180000,__
55.222000,__
55.264000,__
55.556000,__
55.430000,__
55.347000,__
55.389000,__
55.472000,__
55.514000,__
55.806000,__
55.681000,__
55.597000,__
55.639000,__
55.722000,__
55.764000,__
56.223000,__
56.014000,__
55.847000,__
55.889000,__
55.931000,__
55.973000,__
56.056000,__
56.098000,__
56.139000,__
56.181000,__
56.473000,__
56.348000,__
56.265000,__
56.306000,__
56.390000,__
56.431000,__
56.932000,__
56.723000,__
56.515000,__
56.557000,__
56.598000,__
56.640000,__
56.682000,__
56.765000,__
56.807000,__
56.848000,__
56.890000,__
57.391000,__
57.182000,__
56.974000,__
57.015000,__
57.057000,__
57.099000,__
57.140000,__
57.224000,__
57.266000,__
57.307000,__
57.349000,__
57.683000,__
57.558000,__
57.432000,__
57.474000,__
57.516000,__
57.599000,__
57.641000,__
57.724000,K_
58.016000,__
57.891000,__
57.766000,__
57.808000,__
57.849000,__
57.933000,__
57.975000,__
58.350000,__
58.183000,__
58.058000,__
58.100000,__
58.141000,__
58.225000,__
58.267000,__
58.308000,__
58.725000,__
58.559000,__
58.392000,__
58.433000,__
58.475000,__
58.517000,__
58.600000,__
58.642000,__
58.684000,__
59.017000,__
58.892000,__
58.767000,__
58.809000,__
58.850000,__
58.934000,__
58.976000,__
59.351000,__
59.184000,__
59.059000,__
59.101000,__
59.142000,__
59.226000,__
59.268000,__
59.309000,__
59.685000,__
59.518000,__
59.393000,__
59.434000,__
59.476000,__
59.560000,__
59.601000,__
59.643000,__
60.018000,__
59.851000,__
59.726000,__
59.768000,__
59.810000,__
59.893000,__
59.935000,__
59.977000,__
60.352000,__
60.185000,__
60.060000,__
60.102000,__
60.143000,__
60.227000,__
60.269000,__
60.310000,__
60.727000,__
60.561000,__
60.394000,__
60.435000,__
60.477000,__
60.519000,__
60.602000,__
60.644000,__
60.686000,__
61.144000,__
60.936000,__
60.769000,__
60.811000,__
60.852000,__
60.894000,__
60.978000,__
61.019000,__
61.061000,__
61.103000,__
61.520000,__
61.353000,__
61.186000,__
61.228000,__
61.270000,__
61.311000,__
61.395000,__
61.436000,__
61.478000,__
61.770000,__
61.645000,__
61.562000,__
61.603000,__
61.687000,__
61.728000,__
62.020000,__
61.895000,__
61.812000,__
61.853000,__
61.937000,__
61.979000,__
62.479000,__
62.271000,__
62.062000,__
62.104000,__
62.145000,__
62.187000,__
62.229000,__
62.312000,__
62.354000,__
62.396000,__
62.437000,__
62.729000,__
62.604000,__
62.521000,__
62.563000,__
62.646000,__
62.688000,__
63.021000,__
62.896000,__
62.771000,__
62.813000,__
62.854000,__
62.938000,__
62.980000,__
63.355000,__
63.188000,__
63.063000,__
63.105000,__
63.146000,__
63.230000,__
63.272000,__
63.313000,__
63.772000,__
63.564000,__
63.397000,__
63.438000,__
63.480000,__
63.522000,__
63.605000,__
63.647000,__
63.689000,__
63.730000,__
64.231000,__
64.022000,__
63.814000,__
63.855000,__
63.897000,__
63.939000,__
63.981000,__
64.064000,__
64.106000,__
64.147000,__
64.189000,__
64.648000,__
64.439000,__
64.273000,__
64.314000,__
64.356000,__
64.398000,__
64.481000,__
64.523000,__
64.565000,__
64.606000,__
64.898000,__
64.773000,__
64.690000,__
64.731000,__
64.815000,__
64.856000,__
65.148000,__
65.023000,__
64.940000,__
64.982000,__
65.065000,__
65.107000,__
65.399000,__
65.274000,__
65.190000,__
65.232000,__
65.315000,__
65.357000,__
65.649000,__
65.524000,__
65.440000,__
65.482000,__
65.566000,__
65.607000,__
65.899000,__
65.774000,__
65.691000,__
65.732000,__
65.816000,__
65.857000,__
66.149000,__
66.024000,__
65.941000,__
65.983000,__
66.066000,__
66.108000,__
66.483000,__
66.316000,__
66.191000,__
66.233000,__
66.275000,__
66.358000,__
66.400000,__
66.441000,__
66.775000,__
66.650000,__
66.525000,__
66.567000,__
66.608000,__
66.692000,__
66.733000,__
67.234000,__
67.025000,__
66.817000,__
66.858000,__
66.900000,__
66.942000,__
66.984000,__
67.067000,__
67.109000,__
67.150000,__
67.192000,__
67.693000,__
67.484000,__
67.276000,__
67.317000,__
67.359000,__
67.401000,__
67.442000,__
67.526000,__
67.568000,__
67.609000,__
67.651000,__
68.026000,__
67.859000,__
67.734000,__
67.776000,__
67.818000,__
67.901000,__
67.943000,__
67.985000,__
68.277000,__
68.151000,__
68.068000,__
68.110000,__
68.193000,__
68.235000,__
68.694000,__
68.485000,__
68.318000,__
68.360000,__
68.402000,__
68.443000,__
68.527000,__
68.569000,__
68.610000,__
68.652000,__
69.027000,__
68.860000,__
68.735000,__
68.777000,__
68.819000,__
68.902000,__
68.944000,__
68.986000,__
69.361000,__
69.194000,__
69.069000,__
69.111000,__
69.152000,__
69.236000,__
69.278000,__
69.319000,__
69.695000,__
69.528000,__
69.403000,__
69.444000,__
69.486000,__
69.570000,__
69.611000,__
69.653000,__
69.736000,__
69.903000,__
69.820000,__
69.778000,__
69.861000,__
70.112000,__
70.028000,__
69.945000,__
69.987000,__
70.070000,__
70.153000,__
70.195000,__
70.237000,__
70.279000,__
70.320000,__
70.362000,__
70.404000,__
70.445000,__
70.487000,__
70.529000,__
70.862000,__
70.696000,__
70.571000,__
70.612000,__
70.654000,__
70.737000,__
70.779000,__
70.821000,__
71.154000,__
71.029000,__
70.904000,__
70.946000,__
70.988000,__
71.071000,__
71.113000,__
71.280000,__
71.238000,__
71.196000,__
71.363000,__
71.321000,__
71.572000,__
71.488000,__
71.405000,__
71.446000,__
71.530000,__
71.613000,__
71.863000,__
71.738000,__
71.655000,__
71.697000,__
71.780000,__
71.822000,__
72.197000,__
72.030000,__
71.905000,__
71.947000,__
71.989000,__
72.072000,__
72.114000,__
72.155000,__
72.489000,__
72.364000,__
72.239000,__
72.281000,__
72.322000,__
72.406000,__
72.447000,__
72.531000,__
72.573000,__
72.656000,__
72.614000,__
72.698000,__
72.948000,__
72.823000,__
72.739000,__
72.781000,__
72.864000,__
72.906000,__
73.323000,__
73.156000,__
72.990000,__
73.031000,__
73.073000,__
73.115000,__
73.198000,__
73.240000,__
73.282000,__
73.574000,__
73.448000,__
73.365000,__
73.407000,__
73.490000,__
73.532000,__
73.949000,__
73.782000,__
73.615000,__
73.657000,__
73.699000,__
73.740000,__
73.824000,__
73.865000,__
73.907000,__
74.324000,__
74.157000,__
73.991000,__
74.032000,__
74.074000,__
74.116000,__
74.199000,__
74.241000,__
74.283000,__
74.575000,__
74.449000,__
74.366000,__
74.408000,__
74.491000,__
74.533000,__
74.741000,__
74.658000,__
74.616000,__
74.700000,__
74.992000,__
74.866000,__
74.783000,__
74.825000,__
74.908000,__
74.950000,__
75.450000,__
75.242000,__
75.033000,__
75.075000,__
75.117000,__
75.158000,__
75.200000,__
75.284000,__
75.325000,__
75.367000,__
75.409000,__
75.617000,__
75.534000,__
75.492000,__
75.576000,__
75.867000,__
75.742000,__
75.659000,__
75.701000,__
75.784000,__
75.826000,__
76.076000,__
75.993000,__
75.909000,__
75.951000,__
76.034000,__
76.243000,__
76.159000,__
76.118000,__
76.201000,__
76.451000,__
76.368000,__
76.285000,__
76.326000,__
76.410000,__
76.702000,__
76.577000,__
76.493000,__
76.535000,__
76.618000,__
76.660000,__
76.952000,__
76.827000,__
76.743000,__
76.785000,__
76.868000,__
76.910000,__
77.327000,__
77.160000,__
76.994000,__
77.035000,__
77.077000,__
77.119000,__
77.202000,__
77.244000,__
77.286000,__
77.578000,__
77.452000,__
77.369000,__
77.411000,__
77.494000,__
77.536000,__
77.744000,__
77.661000,__
77.619000,__
77.703000,__
77.828000,__
77.786000,__
78.078000,__
77.953000,__
77.869000,__
77.911000,__
77.995000,__
78.036000,__
78.370000,__
78.245000,__
78.120000,__
78.161000,__
78.203000,__
78.287000,__
78.328000,__
78.412000,__
78.453000,__
78.704000,__
78.579000,__
78.495000,__
78.537000,__
78.620000,__
78.662000,__
78.954000,__
78.829000,__
78.745000,__
78.787000,__
78.870000,__
78.912000,__
79.204000,__
79.079000,__
78.996000,__
79.037000,__
79.121000,__
79.162000,__
79.454000,__
79.329000,__
79.246000,__
79.288000,__
79.371000,__
79.413000,__
79.705000,__
79.580000,__
79.496000,__
79.538000,__
79.621000,__
79.663000,__
79.871000,__
79.788000,__
79.746000,__
79.830000,__
80.289000,__
80.080000,__
79.913000,__
79.955000,__
79.997000,__
80.038000,__
80.122000,__
80.163000,__
80.205000,__
80.247000,__
80.330000,__
80.581000,__
80.455000,__
80.372000,__
80.414000,__
80.497000,__
80.539000,__
80.831000,__
80.706000,__
80.622000,__
80.664000,__
80.747000,__
80.789000,__
81.081000,__
80.956000,__
80.872000,__
80.914000,__
80.998000,__
81.039000,__
81.331000,__
81.206000,__
81.123000,__
81.164000,__
81.248000,__
81.290000,__
81.456000,__
81.415000,__
81.373000,__
81.707000,__
81.582000,__
81.498000,__
81.540000,__
81.623000,__
81.665000,__
81.957000,__
81.832000,__
81.748000,__
81.790000,__
81.873000,__
81.915000,__
82.207000,__
82.082000,__
81.999000,__
82.040000,__
82.124000,__
82.165000,__
82.374000,__
82.291000,__
82.249000,__
82.332000,__
82.791000,__
82.583000,__
82.416000,__
82.457000,__
82.499000,__
82.541000,__
82.624000,__
82.666000,__
82.708000,__
82.749000,__
83.083000,__
82.958000,__
82.833000,__
82.874000,__
82.916000,__
83.000000,__
83.041000,__
83.333000,__
83.208000,__
83.125000,__
83.166000,__
83.250000,__
83.292000,__
